1yr_return,cat_avg_ret_1m,cat_avg_ret_1y,cat_avg_ret_2y,cat_avg_ret_3m,cat_avg_ret_3y,cat_avg_ret_5y,cat_avg_ret_6m,category,category_url,crisil_rating,diff_fund_cat_1m,diff_fund_cat_1y,diff_fund_cat_2y,diff_fund_cat_3m,diff_fund_cat_3y,diff_fund_cat_5y,diff_fund_cat_6m,fund_family_aum,fund_family_name,fund_family_shortcode,fund_family_url,fund_ret_1m,fund_ret_1y,fund_ret_2y,fund_ret_3m,fund_ret_3y,fund_ret_5y,fund_ret_6m,latest_nav,scheme_aum,scheme_name,scheme_risk_text,scheme_url
11.5,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,0.36,2.3499999999999996,17.27,0.6299999999999999,0.0,0.0,0.5800000000000001,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.92,11.45,26.48,2.4,0.0,0.0,5.28,12.97,7.84,ICICI Prudential FMP - Series 83 - 1735 Days Plan P,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-83-1735-days-plan-p-direct-plan/MPI3778
11.3,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,0.37,2.4000000000000004,17.07,0.6400000000000001,0.0,0.0,0.6000000000000005,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.91,11.25,26.01,2.35,0.0,0.0,5.19,12.91,20.65,ICICI Prudential FMP - Series 83 - 1735 Days Plan P,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-83-1735-days-plan-p-regular-plan/MPI3782
8.3,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.16000000000000003,-0.8399999999999999,11.46,-0.31000000000000005,0.0,0.0,-0.77,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.4,8.26,20.67,1.46,0.0,0.0,3.93,12.28,42.82,ICICI Prudential FMP - Series 84 - 1101 Days Plan A,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-84-1101-days-plan-a-direct-plan/MPI3880
8.0,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.15000000000000002,-0.8100000000000005,11.160000000000002,-0.30000000000000004,0.0,0.0,-0.77,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.39,8.04,20.1,1.41,0.0,0.0,3.82,12.21,14.53,ICICI Prudential FMP - Series 84 - 1101 Days Plan A,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-84-1101-days-plan-a-regular-plan/MPI3884
13.0,8.89,8.93,11.25,11.78,6.1,11.31,37.06,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 3,-0.4400000000000013,4.07,4.289999999999999,-6.409999999999999,11.9,48.489999999999995,-8.340000000000003,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.45,13.0,15.54,5.37,18.0,59.8,28.72,35.54,94.53,ICICI Prudential Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-focused-equity-fund-direct-plan/MPI1124
11.8,8.78,7.68,10.02,11.44,4.78,10.05,36.23,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 3,-0.4299999999999997,4.1,3.0999999999999996,-6.42,9.64,41.010000000000005,-8.299999999999997,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.35,11.78,13.12,5.02,14.42,51.06,27.93,32.84,490.31,ICICI Prudential Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-focused-equity-fund-retail-plan/MPI643
13.1,0.94,10.69,12.0,2.07,8.51,8.83,3.52,Gilt Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/gilt-fund.html,Rank 3,0.020000000000000018,2.380000000000001,14.219999999999999,-0.1499999999999999,21.96,49.88,0.3900000000000001,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.96,13.07,26.22,1.92,30.47,58.71,3.91,77.39,"1,166.48",ICICI Prudential Gilt Fund (G),Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-gilt-fund/MPI008
13.6,1.0,11.46,12.78,2.26,9.29,9.62,3.89,Gilt Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/gilt-fund.html,Rank 4,0.010000000000000009,2.1599999999999984,14.709999999999999,-0.17999999999999972,23.18,53.49,0.31999999999999984,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,1.01,13.62,27.49,2.08,32.47,63.11,4.21,81.27,"1,256.94",ICICI Prudential Gilt Fund - Direct Plan (G),Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-gilt-fund-direct-plan/MPI1203
3.2,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,2.3599999999999994,-10.39,4.199999999999999,-1.6600000000000001,19.14,37.29,-9.429999999999998,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,7.02,3.6,17.11,3.01,28.2,47.12,9.81,18.14,8.94,ICICI Prudential Global Stable Equity Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-global-stable-equity-fund-direct-plan/MPI1579
2.1,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,2.33,-10.91,3.01,-1.75,16.6,32.42,-9.65,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,6.93,2.45,15.27,2.76,25.02,41.54,9.24,17.14,78.68,ICICI Prudential Global Stable Equity Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-global-stable-equity-fund-regular-plan/MPI1577
-7.7,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Rank 4,5.1899999999999995,-18.47,-13.23,-7.649999999999999,-20.03,8.399999999999999,-3.75,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,14.11,-7.73,-4.8,2.39,-16.23,16.81,32.29,45.85,694.10,ICICI Prudential Infrastructure Fund - Retail Plan (G),High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-infrastructure-fund-retail-plan/MPI108
-7.3,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Rank 4,5.23,-19.21,-13.23,-7.53,-19.09,11.63,-3.770000000000003,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,14.17,-7.27,-3.63,2.55,-14.47,20.94,32.66,48.34,92.94,ICICI Prudential Infrastructure Fund - Direct Plan (G),High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-infrastructure-fund-direct-plan/MPI1148
2.9,8.61,8.07,9.16,11.21,3.64,9.89,38.58,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 4,2.5,-5.18,0.4399999999999995,-3.9800000000000004,-0.2200000000000002,38.16,-3.239999999999995,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,11.11,2.89,9.6,7.23,3.42,48.05,35.34,338.14,"1,816.57",ICICI Prudential Large & Mid Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-large-mid-cap-fund/MPI003
3.7,8.67,9.01,10.23,11.35,4.6,10.86,38.94,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 4,2.51,-5.34,1.1799999999999997,-3.9099999999999993,1.7300000000000004,44.71,-3.039999999999999,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,11.18,3.67,11.41,7.44,6.33,55.57,35.9,363.25,740.04,ICICI Prudential Large & Mid Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-large-mid-cap-fund-direct-plan/MPI1130
4.5,0.27,4.3,5.56,0.8,5.99,6.47,1.66,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,0.0,0.23000000000000043,6.150000000000001,0.0,13.819999999999999,31.25,0.050000000000000044,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.27,4.53,11.71,0.8,19.81,37.72,1.71,299.80,"16,705.74",ICICI Prudential Liquid Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-liquid-fund/MPI115
4.7,0.27,4.4,5.66,0.82,6.09,6.54,1.7,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,0.010000000000000009,0.25,6.24,0.010000000000000009,14.02,31.65,0.07000000000000006,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.28,4.65,11.9,0.83,20.11,38.19,1.77,301.34,"38,621.35",ICICI Prudential Liquid Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-liquid-fund-direct-plan/MPI1216
11.5,1.19,12.64,14.13,1.67,9.52,9.71,4.61,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,-0.2699999999999999,-1.1600000000000001,13.72,0.3999999999999999,21.740000000000002,48.82,-0.9000000000000004,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.92,11.48,27.85,2.07,31.26,58.53,3.71,71.71,674.74,ICICI Prudential Long Term Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-bond-fund/MPI005
12.0,1.32,12.46,14.54,1.4,10.11,10.42,4.4,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,-0.3500000000000001,-0.4200000000000017,14.650000000000002,0.8300000000000001,23.42,53.81,-0.39000000000000057,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.97,12.04,29.19,2.23,33.53,64.23,4.01,76.50,263.25,ICICI Prudential Long Term Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-bond-fund-direct-plan/MPI1210
5.3,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 3,1.7699999999999996,-3.8400000000000007,6.0,-0.6999999999999993,14.31,38.92,-5.149999999999999,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,10.29,5.29,14.19,10.57,17.23,48.81,35.27,404.55,"4,970.26",ICICI Prudential Tax Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-equity-fund-tax-saving-/MPI007
6.0,8.54,9.77,8.89,11.36,3.69,10.66,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 3,1.8200000000000003,-3.7799999999999994,6.99,-0.5599999999999987,16.529999999999998,45.93000000000001,-4.819999999999993,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,10.36,5.99,15.88,10.8,20.22,56.59,35.84,435.54,499.59,ICICI Prudential Tax Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-equity-fund-tax-saving-direct-plan/MPI1126
11.1,1.0,2.59,5.59,2.09,5.05,6.51,4.49,Medium Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/medium-duration-fund.html,Rank 2,0.050000000000000044,8.46,15.5,1.31,20.65,41.78,2.76,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,1.05,11.05,21.09,3.4,25.7,48.29,7.25,33.45,"4,322.43",ICICI Prudential Medium Term Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-medium-term-bond-fund/MPI098
11.7,1.05,3.26,6.32,2.24,5.81,7.32,4.81,Medium Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/medium-duration-fund.html,Rank 3,0.06000000000000005,8.47,16.34,1.3299999999999996,22.53,47.04,2.7800000000000002,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,1.11,11.73,22.66,3.57,28.34,54.36,7.59,35.62,"1,058.13",ICICI Prudential Medium Term Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-medium-term-bond-fund-direct-plan/MPI1182
8.1,9.55,14.84,9.93,11.3,3.04,9.26,42.79,Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/mid-cap-fund.html,Rank 3,0.17999999999999972,-6.789999999999999,1.42,-1.7700000000000014,-0.9700000000000002,35.32,7.82,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,9.73,8.05,11.35,9.53,2.07,44.58,50.61,101.96,"1,256.80",ICICI Prudential Midcap Fund (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-midcap-fund/MPI089
9.1,9.51,16.4,11.55,11.6,4.51,10.42,43.23,Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/mid-cap-fund.html,Rank 4,0.2900000000000009,-7.349999999999998,1.9399999999999995,-1.83,0.7400000000000002,41.6,8.07,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,9.8,9.05,13.49,9.77,5.25,52.02,51.3,109.62,209.72,ICICI Prudential Midcap Fund - Direct Plan (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-midcap-fund-direct-plan/MPI1150
7.3,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-2.3299999999999996,-6.01,4.4399999999999995,-0.6499999999999999,14.680000000000001,33.89,-2.400000000000002,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,2.27,7.35,16.7,3.86,23.1,43.01,16.49,38.73,99.04,ICICI Prudential Moderate Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-moderate-fund/MPI070
8.0,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-2.35,-5.960000000000001,5.120000000000001,-0.69,15.99,36.64,-2.4299999999999997,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,2.31,8.03,18.03,3.98,25.05,46.47,16.81,40.37,1.79,ICICI Prudential Moderate Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-moderate-fund-direct-plan/MPI1434
6.5,0.31,5.82,7.26,0.94,6.99,7.1,2.36,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 3,0.020000000000000018,0.6399999999999997,8.02,0.1200000000000001,16.82,35.25,0.4500000000000002,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.33,6.46,15.28,1.06,23.81,42.35,2.81,289.41,"1,688.39",ICICI Prudential Money Market Fund (G),Low,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-money-market-fund/MPI129
6.6,0.33,6.03,7.3,1.02,7.19,7.34,2.52,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 4,0.010000000000000009,0.5499999999999998,8.260000000000002,0.07000000000000006,17.06,35.75,0.3500000000000001,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,0.34,6.58,15.56,1.09,24.25,43.09,2.87,291.47,"5,128.15",ICICI Prudential Money Market Fund - Direct Plan (G),Low,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-money-market-fund-direct-plan/MPI1222
1.7,4.48,10.54,10.54,5.33,6.96,8.5,26.11,Multi Asset Allocation,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-asset-allocation.html,Not Ranked,4.059999999999999,-8.829999999999998,-1.5799999999999983,-4.140000000000001,1.0200000000000005,45.23,-7.120000000000001,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.54,1.71,8.96,1.19,7.98,53.73,18.99,277.59,"9,140.14",ICICI Prudential Multi-Asset Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multi-asset-fund/MPI038
2.4,4.58,11.46,11.41,5.6,7.81,9.39,26.73,Multi Asset Allocation,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-asset-allocation.html,Not Ranked,4.02,-9.080000000000002,-0.9000000000000004,-4.25,2.920000000000001,50.97,-7.34,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.6,2.38,10.51,1.35,10.73,60.36,19.39,295.88,840.59,ICICI Prudential Multi-Asset Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multi-asset-fund-direct-plan/MPI1118
7.5,8.18,9.19,11.15,11.02,8.18,10.8,35.52,Index Funds/ETFs,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/index-fundsetfs.html,Rank 3,0.0600000000000005,-1.709999999999999,10.72,2.75,18.12,55.72,6.769999999999996,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.24,7.48,21.87,13.77,26.3,66.52,42.29,125.07,253.09,ICICI Prudential Nifty Index Fund (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-index-fund/MPI031
7.9,8.81,7.54,9.54,12.72,7.32,10.93,40.38,Index Funds/ETFs,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/index-fundsetfs.html,Rank 4,-0.5300000000000011,0.34999999999999964,13.310000000000002,1.1600000000000001,20.53,58.9,2.1799999999999997,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.28,7.89,22.85,13.88,27.85,69.83,42.56,129.06,563.07,ICICI Prudential Nifty Index Fund - Direct Plan (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-index-fund-direct-plan/MPI1144
5.5,8.18,9.19,11.15,11.02,8.18,10.8,35.52,Large Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,Not Ranked,0.9900000000000002,-3.7199999999999998,-1.450000000000001,-3.039999999999999,-7.88,44.099999999999994,-5.600000000000001,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,9.17,5.47,9.7,7.98,0.3,54.9,29.92,26.41,212.39,ICICI Prudential Nifty Next 50 Index Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-next-50-index-fund/MPI751
5.9,8.81,7.54,9.54,12.72,7.32,10.93,40.38,Large Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,Not Ranked,0.40000000000000036,-1.63,1.1100000000000012,-4.610000000000001,-5.76,47.33,-10.170000000000002,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,9.21,5.91,10.65,8.11,1.56,58.26,30.21,27.33,500.61,ICICI Prudential Nifty Next 50 Index Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-next-50-index-fund-direct-plan/MPI1185
2.6,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,4.25,-10.799999999999999,-1.2200000000000006,6.1,5.0,40.45,20.339999999999996,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.85,2.56,11.04,10.61,13.42,49.57,39.23,69.71,28.38,ICICI Prudential Passive Strategy Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-passive-strategy-fund/MPI076
2.9,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,4.23,-11.09,-1.0299999999999994,6.050000000000001,5.58,42.42,20.23,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,8.89,2.9,11.88,10.72,14.64,52.25,39.47,71.99,47.96,ICICI Prudential Passive Strategy Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-passive-strategy-fund-direct-plan/MPI1173
29.9,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-5.569999999999999,16.59,46.15,-9.120000000000001,55.33,74.42999999999999,-14.34,"326,291",ICICI Prudential Mutual Fund,http://www.moneycontrol.comPI,http://www.moneycontrol.com/mutual-funds/amc-details/PI,-0.97,29.95,58.41,-4.61,63.75,83.55,4.55,16.63,111.63,ICICI Prudential Regular Gold Savings Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/icici-prudential-regular-gold-savings-fund/MPI933
